1.2869,1.9844,-5.041,-31.895,-14.483
1.297,1.9949,-5.0372,-31.877,-14.479
1.3069,2.0054,-5.0324,-31.858,-14.472
1.3167,2.0159,-5.0276,-31.839,-14.465
1.3266,2.0264,-5.0229,-31.82,-14.459
1.3365,2.0369,-5.0182,-31.801,-14.453
1.3465,2.0474,-5.0137,-31.781,-14.447
1.3565,2.0579,-5.0092,-31.762,-14.441
1.3665,2.0684,-5.0049,-31.742,-14.436
1.3765,2.0789,-5.0006,-31.722,-14.431
1.3866,2.0894,-4.9964,-31.702,-14.426
1.3967,2.0999,-4.9921,-31.682,-14.421
1.4065,2.1104,-4.987,-31.661,-14.414
1.4164,2.1209,-4.9819,-31.641,-14.407
1.4263,2.1314,-4.9768,-31.62,-14.4
1.4362,2.1419,-4.9718,-31.599,-14.393
1.4462,2.1524,-4.9669,-31.578,-14.387
1.4562,2.1629,-4.9621,-31.557,-14.381
1.4662,2.1734,-4.9574,-31.536,-14.375
1.4763,2.1839,-4.9527,-31.515,-14.37
1.4864,2.1944,-4.9481,-31.493,-14.364
1.4965,2.2049,-4.9435,-31.471,-14.359
1.5063,2.2154,-4.938,-31.449,-14.352
1.5162,2.2259,-4.9325,-31.427,-14.344
1.5261,2.2364,-4.927,-31.405,-14.336
1.536,2.2469,-4.9217,-31.383,-14.329
1.5459,2.2574,-4.9164,-31.36,-14.322
1.5559,2.2679,-4.9112,-31.337,-14.316
1.5659,2.2784,-4.9061,-31.314,-14.31
1.576,2.2889,-4.901,-31.291,-14.304
1.5861,2.2994,-4.896,-31.268,-14.298
1.5962,2.3099,-4.891,-31.245,-14.292
1.606,2.3204,-4.8852,-31.222,-14.284
1.6159,2.3309,-4.8793,-31.198,-14.276
1.6258,2.3414,-4.8735,-31.174,-14.268
1.6357,2.3519,-4.8677,-31.15,-14.261
1.6456,2.3624,-4.8621,-31.126,-14.253
1.6556,2.3729,-4.8565,-31.102,-14.246
1.6657,2.3834,-4.8511,-31.077,-14.24
1.6758,2.3939,-4.8456,-31.053,-14.233
1.6859,2.4044,-4.8403,-31.028,-14.227
1.696,2.4149,-4.8349,-31.003,-14.221
1.7058,2.4254,-4.8287,-30.978,-14.212
1.7157,2.4359,-4.8225,-30.953,-14.204
1.7255,2.4464,-4.8163,-30.928,-14.196
1.7354,2.4569,-4.8101,-30.902,-14.187
1.7454,2.4674,-4.8041,-30.876,-14.18
1.7553,2.4779,-4.7982,-30.851,-14.172
1.7654,2.4884,-4.7923,-30.825,-14.165
1.7755,2.4989,-4.7865,-30.799,-14.158
1.7856,2.5093,-4.7807,-30.772,-14.151
1.7957,2.5198,-4.775,-30.746,-14.145
1.8055,2.5303,-4.7683,-30.719,-14.135
1.8153,2.5408,-4.7617,-30.692,-14.126
1.8252,2.5513,-4.7552,-30.666,-14.117
1.8351,2.5618,-4.7486,-30.638,-14.109
1.8451,2.5723,-4.7422,-30.611,-14.101
1.8551,2.5828,-4.7359,-30.584,-14.093
1.8651,2.5933,-4.7296,-30.556,-14.085
1.8752,2.6038,-4.7234,-30.529,-14.077
1.8854,2.6143,-4.7172,-30.501,-14.07
1.8955,2.6248,-4.7111,-30.473,-14.063
1.9053,2.6353,-4.7041,-30.445,-14.054
1.9151,2.6458,-4.697,-30.416,-14.044
1.925,2.6563,-4.6901,-30.388,-14.035
1.9349,2.6668,-4.6832,-30.359,-14.026
1.9448,2.6773,-4.6763,-30.33,-14.017
1.9548,2.6878,-4.6696,-30.302,-14.008
1.9648,2.6983,-4.6629,-30.272,-14
1.9749,2.7088,-4.6562,-30.243,-13.992
1.9851,2.7193,-4.6497,-30.214,-13.985
1.9952,2.7298,-4.6431,-30.184,-13.977
2.005,2.7403,-4.6356,-30.154,-13.967
2.0148,2.7508,-4.6282,-30.125,-13.957
2.0247,2.7613,-4.6208,-30.095,-13.947
2.0346,2.7718,-4.6135,-30.064,-13.938
2.0445,2.7823,-4.6062,-30.034,-13.928
2.0545,2.7928,-4.5991,-30.004,-13.919
2.0646,2.8033,-4.5919,-29.973,-13.911
2.0747,2.8138,-4.5849,-29.942,-13.902
2.0848,2.8243,-4.5779,-29.911,-13.894
2.095,2.8348,-4.5709,-29.88,-13.886
2.1048,2.8453,-4.563,-29.849,-13.875
2.1146,2.8558,-4.5552,-29.817,-13.864
2.1244,2.8663,-4.5474,-29.786,-13.854
2.1343,2.8768,-4.5396,-29.754,-13.844
2.1442,2.8873,-4.532,-29.722,-13.834
2.1542,2.8978,-4.5244,-29.69,-13.825
2.1643,2.9083,-4.5168,-29.658,-13.815
2.1744,2.9188,-4.5094,-29.625,-13.806
2.1845,2.9293,-4.5019,-29.593,-13.798
2.1947,2.9398,-4.4945,-29.56,-13.789
2.2045,2.9503,-4.4862,-29.527,-13.778
2.2143,2.9608,-4.4779,-29.494,-13.767
2.2241,2.9713,-4.4697,-29.461,-13.756
2.234,2.9818,-4.4615,-29.428,-13.745
2.244,2.9923,-4.4534,-29.394,-13.735
2.254,3.0028,-4.4454,-29.361,-13.725
2.264,3.0133,-4.4374,-29.327,-13.715
2.2742,3.0238,-4.4295,-29.293,-13.706
